Tanggal,Toko,penjualanDebit,penjualanKredit,uangMasukDebit,uangMasukKredit,[CREDIT] UNMAPPED_1000.02.05,[CREDIT] UNMAPPED_2002.08,[CREDIT] UNMAPPED_4000.100,[CREDIT] UNMAPPED_6000.01.13,[CREDIT] admin_bank,[CREDIT] admin_merchant,[CREDIT] balancing_misc,[CREDIT] balancing_rounding,[CREDIT] discount,[CREDIT] payment_cash,[CREDIT] payment_credit_bca,[CREDIT] payment_gobiz,[CREDIT] payment_transfer,[CREDIT] sales_bar,[CREDIT] sales_beans,[CREDIT] sales_bundling,[CREDIT] sales_inventory,[CREDIT] sales_konsinyasi,[CREDIT] service_charge,[CREDIT] tax,[DEBIT] UNMAPPED_1000.02.03,[DEBIT] UNMAPPED_1000.02.05,[DEBIT] UNMAPPED_1102.01,[DEBIT] UNMAPPED_1109.02.01,[DEBIT] UNMAPPED_4000.91,[DEBIT] admin_bank,[DEBIT] admin_merchant,[DEBIT] balancing_misc,[DEBIT] balancing_rounding,[DEBIT] discount,[DEBIT] payment_academy_100_vouc,[DEBIT] payment_academy_50_vouch,[DEBIT] payment_cash,[DEBIT] payment_cl_upperwest,[DEBIT] payment_credit_bca,[DEBIT] payment_go_dine_in_vou,[DEBIT] payment_gobiz,[DEBIT] payment_ovo,[DEBIT] payment_strada_gift_vou,[DEBIT] payment_strada_reward,[DEBIT] payment_transfer,[DEBIT] payment_voucher_ckt_50_0,[DEBIT] payment_voucher_florist,[DEBIT] payment_voucher_harris_p,[DEBIT] payment_voucher_justyoga,[DEBIT] payment_voucher_padel_sp,[DEBIT] payment_voucher_timezone,[DEBIT] payment_voucher_workshop,[DEBIT] payment_workshop_sms_voucher,[DEBIT] sales_bar,[DEBIT] sales_beans
2025-04-25,LA.PIAZZA,17266815,17266815,14271185,14271185,0,0,0,0,0,0,0,0,0,0,13747985,523200,0,8231000,1095000,4718000,0,1060000,692650,1470165,0,0,0,0,0,155050.61,148747,0,0,158250,0,0,0,0,16849490,0,56100,0,0,102975,13967387.39,0,0,100000,0,0,0,0,0,0,0
2025-04-24,MKG,878745,878745,660845,660845,0,0,0,0,0,0,0,0,0,0,660845,0,0,789000,0,0,0,0,28950,60795,0,0,0,0,0,3450.26,0,0,0,0,0,0,0,0,878745,0,0,0,0,0,657394.74,0,0,0,0,0,0,0,0,0,0
2025-04-24,LA.PIAZZA,14735065,14735065,11171260,11171260,0,0,0,0,0,0,0,0,0,0,10795460,375800,0,7140000,960000,4452000,110000,279000,563150,1230915,0,0,0,0,0,97987.45,130827,0,0,93450,0,0,87780,0,13747985,0,523200,0,0,72650,11152445.55,0,0,0,0,0,0,0,0,0,0
2025-04-23,MKG,660845,660845,593460,593460,0,0,0,0,0,0,0,0,0,0,593460,0,0,599000,0,0,0,0,19950,41895,0,0,0,0,0,7875.6,0,0,0,0,0,0,0,0,660845,0,0,0,0,0,585584.4,0,0,0,0,0,0,0,0,0,0
2025-04-23,LA.PIAZZA,11293210,11293210,10226225,10226225,0,0,0,0,0,0,0,0,0,0,9587125,639100,0,6039000,420000,3250000,110000,61000,446100,967110,0,0,0,0,0,70702.34,151000,0,0,121950,0,0,0,0,10795460,0,375800,0,0,0,10004522.66,0,0,0,0,0,0,0,0,0,0
2025-04-22,MKG,593460,593460,485255,485255,0,0,0,0,0,0,0,0,0,0,485255,0,0,542000,0,0,0,0,16600,34860,0,0,0,0,0,3910.77,0,0,0,0,0,0,0,0,593460,0,0,0,0,0,481344.23,0,0,0,0,0,0,0,0,0,0
2025-04-22,LA.PIAZZA,10307825,10307825,12558260,12558260,0,0,0,0,0,0,0,0,0,0,12316260,242000,0,5535000,165000,2992000,110000,189000,404750,912075,0,0,0,0,0,91066.82,47000,0,0,81600,0,0,0,0,9587125,0,639100,0,0,0,12420193.18,0,0,0,0,0,0,0,0,0,0
2025-04-21,MKG,485255,485255,4128985,4128985,0,0,0,0,0,0,0,0,0,0,4128985,0,0,451000,0,0,0,0,11050,23205,0,0,0,0,0,28207.08,0,0,0,0,0,0,0,0,485255,0,0,0,0,0,4100777.92,0,0,0,0,0,0,0,0,0,0
2025-04-21,LA.PIAZZA,12761960,12761960,31020425,31020425,0,0,0,0,0,0,0,0,0,0,30690425,330000,0,6942000,210000,3618000,145500,192000,526600,1127860,0,0,0,0,0,307614.61,63000,0,0,203700,0,0,0,0,12316260,0,242000,0,0,0,30649810.39,0,0,0,0,0,0,0,0,0,0
2025-04-20,MKG,4128985,4128985,1699409,1699409,0,0,0,0,0,0,0,0,0,0,1699409,0,0,3697000,0,0,0,0,139350,292635,0,0,0,0,0,10945.86,0,0,0,0,0,0,0,0,4128985,0,0,0,0,0,1688463.14,0,0,0,0,0,0,0,0,0,0
2025-04-20,LA.PIAZZA,31170875,31170875,28553570,28553570,0,0,0,0,0,0,0,0,0,0,28454570,99000,0,17300000,270000,8548000,160000,777000,1321250,2794625,0,0,0,0,0,256393.93,90880,0,0,150450,0,0,0,0,30690425,0,330000,0,0,0,28206296.07,0,0,0,0,0,0,0,0,0,0
2025-04-19,MKG,1704060,1704060,2519240,2519240,0,0,0,0,0,0,0,0,0,0,2519240,0,0,1476000,0,0,0,0,73568,154492,0,0,0,0,0,21788.54,0,0,0,0,0,0,0,0,1699410,0,0,0,0,0,2497451.46,0,0,4650,0,0,0,0,0,0,0
2025-04-19,LA.PIAZZA,29423335,29423335,31861530,31861530,0,0,0,0,0,0,12370,0,0,0,31530530,331000,0,17878000,1110000,5971000,0,668000,1211150,2572815,0,0,0,0,0,276591.09,63182,0,0,112200,0,0,0,0,28454570,0,99000,0,0,0,31521756.91,0,0,757565,0,0,0,0,0,0,0
2025-04-18,MKG,2519240,2519240,1152420,1152420,0,0,0,0,0,0,0,0,0,0,1152420,0,0,2208000,0,0,0,0,100400,210840,0,0,0,0,0,12879.84,0,0,0,0,0,0,0,0,2519240,0,0,0,0,0,1139540.16,0,0,0,0,0,0,0,0,0,0
2025-04-18,LA.PIAZZA,32106040,32106040,12214085,12214085,0,0,0,0,0,0,0,0,0,0,11916085,298000,0,16823000,1420000,8329000,110000,1326000,1318400,2779640,0,0,0,0,0,118280.67,57182,0,0,78100,0,0,166410,0,31530530,0,331000,0,0,0,12038622.33,0,0,0,0,0,0,0,0,0,0
2025-04-17,MKG,1152420,1152420,1096095,1096095,0,0,0,0,0,0,0,0,0,0,1096095,0,0,1034000,0,0,0,0,38200,80220,0,0,0,0,0,7581.12,0,0,0,0,0,0,0,0,1152420,0,0,0,0,0,1088513.88,0,0,0,0,0,0,0,0,0,0
2025-04-17,LA.PIAZZA,12564920,12564920,15482925,15482925,0,0,0,0,0,0,0,0,0,0,15268425,214500,0,6308000,365000,4019000,0,259000,520300,1093620,0,0,0,0,0,140678.6,102280,0,0,169500,0,0,181335,0,11916085,0,298000,0,0,0,15239966.4,0,0,0,0,0,0,0,0,0,0
2025-04-16,MKG,1096095,1096095,922845,922845,0,0,0,0,0,0,0,0,0,0,922845,0,0,949000,0,0,0,0,47450,99645,0,0,0,0,0,9060.31,0,0,0,0,0,0,0,0,1096095,0,0,0,0,0,913784.69,0,0,0,0,0,0,0,0,0,0
2025-04-16,LA.PIAZZA,15836880,15836880,10215165,10215165,0,0,0,0,0,0,0,0,0,0,10138165,77000,0,8015000,340000,5184000,0,246000,648800,1403080,0,0,0,0,0,105353.3,26000,0,0,144900,0,0,157080,0,15268425,0,214500,0,0,51975,10083811.7,0,0,0,0,0,0,0,0,0,0
2025-04-15,MKG,922845,922845,597290,597290,0,0,0,0,0,0,0,0,0,0,597290,0,0,799000,0,0,0,0,39950,83895,0,0,0,0,0,4181.02,0,0,0,0,0,0,0,0,922845,0,0,0,0,0,593108.98,0,0,0,0,0,0,0,0,0,0
2025-04-15,LA.PIAZZA,10464465,10464465,14421350,14421350,0,0,0,0,0,0,13000,0,0,0,14167250,254100,0,5359000,520000,3154000,0,99000,424100,895365,0,0,0,0,0,109288.64,114780,0,0,100500,0,0,0,0,10138165,0,77000,0,0,25800,14320281.36,0,0,0,0,0,0,0,0,0,0
2025-04-14,MKG,597290,597290,3791445,3791445,0,0,0,0,0,0,0,0,0,0,3791445,0,0,548000,0,0,0,0,15900,33390,0,0,0,0,0,29790.87,0,0,0,0,0,0,0,0,597290,0,0,0,0,0,3761654.13,0,0,0,0,0,0,0,0,0,0
2025-04-14,LA.PIAZZA,14533860,14533860,19047260,19047260,0,0,0,0,0,0,0,0,0,0,18860260,187000,0,6925000,1695000,4124000,0,93000,530600,1166260,0,0,0,0,0,178601.9,36000,10,0,112500,0,0,0,0,14167250,0,254100,0,0,0,18832658.1,0,0,0,0,0,0,0,0,0,0
2025-04-13,MKG,3224065,3224065,1850010,1850010,0,0,0,0,0,0,0,0,0,0,1850010,0,0,2833000,0,0,0,0,126150,264915,0,0,0,0,0,12950.06,0,0,0,0,0,0,0,0,3224065,0,0,0,0,0,1837059.94,0,0,0,0,0,0,0,0,0,0
2025-04-13,LA.PIAZZA,20009635,20009635,40310200,40310200,0,0,0,0,0,0,0,0,0,0,40163900,146300,0,12082000,0,4293000,0,984000,859450,1791185,0,0,0,0,0,379900.12,74020,0,0,350600,0,0,173250,0,18860260,0,187000,0,0,63525,39856279.88,0,0,375000,0,0,0,0,0,0,0
2025-04-12,MKG,2417390,2417390,741390,741390,0,0,0,0,0,0,0,0,0,0,741390,0,0,2148000,0,0,0,0,86900,182490,0,0,0,0,0,6868.74,0,0,0,0,0,0,0,0,2417390,0,0,0,0,0,734521.26,0,0,0,0,0,0,0,0,0,0
2025-04-12,LA.PIAZZA,42222995,42222995,13790525,13790525,0,0,0,0,0,0,0,0,0,0,13679425,111100,0,24114000,740000,10993000,220000,771000,1732450,3652545,0,0,0,0,0,148235.33,118780,0,0,206150,0,0,1597365,0,40163900,0,146300,0,0,59280,13523509.67,0,0,50000,0,0,0,0,0,0,0
2025-04-11,MKG,741390,741390,781704,781704,0,0,0,0,0,0,0,0,0,0,781704,0,0,658000,0,0,0,0,26900,56490,0,0,0,0,0,5198.75,0,0,0,0,0,0,0,0,741390,0,0,0,0,0,776505.25,0,0,0,0,0,0,0,0,0,0
2025-04-11,LA.PIAZZA,14219325,14219325,11711385,11711385,0,0,0,0,0,0,0,0,0,0,11515585,195800,0,7658000,210000,4315000,0,182000,580750,1273575,0,0,0,0,0,94491.3,161560,0,0,134800,0,0,0,0,13679425,0,111100,0,0,294000,11455333.7,0,0,0,0,0,0,0,0,0,0
2025-04-10,MKG,781704,781704,1199204,1199204,0,0,0,0,0,0,0,0,0,0,1199204,0,0,676800,0,0,0,0,33840,71064,0,0,0,0,0,14293.65,0,0,0,0,0,0,0,0,781704,0,0,0,0,0,1184910.35,0,0,0,0,0,0,0,0,0,0
2025-04-10,LA.PIAZZA,25742230,25742230,0,0,0,0,0,0,0,0,0,0,0,0,13588145,0,0,6736000,250000,3266000,0,346000,480100,1075985,0,0,0,0,0,142548.46,46420,0,0,152700,0,0,0,0,11515585,0,195800,0,0,290000,13399176.54,0,0,0,0,0,0,0,0,0,0
2025-04-09,MKG,1203855,1203855,737165,737165,0,0,0,0,0,0,0,0,0,0,737165,0,0,1055000,0,0,0,0,48018,100837,0,0,0,0,0,5910.89,0,0,1,0,0,0,0,0,1199204,0,0,0,0,0,731254.11,0,0,4650,0,0,0,0,0,0,0
2025-04-09,LA.PIAZZA,14158445,14158445,10832275,10832275,0,0,0,0,0,0,0,0,0,0,10572675,259600,0,6706000,645000,4772000,0,247000,575700,1212745,0,0,0,0,0,99854.37,66600,0,0,255300,0,0,0,0,13588145,0,0,0,0,105000,10875820.63,0,0,0,0,0,0,0,0,0,0
2025-04-08,MKG,737165,737165,1416424,1416424,0,0,0,0,0,0,0,0,0,0,1416424,0,0,653000,0,0,0,0,27150,57015,0,0,0,0,0,10964.95,0,0,0,0,0,0,0,0,737165,0,0,0,0,0,1405459.05,0,0,0,0,0,0,0,0,0,0
2025-04-08,LA.PIAZZA,11354975,11354975,19144920,19144920,0,0,0,0,0,0,0,0,0,0,18898520,246400,0,5052000,695000,3917000,110000,192000,447000,941975,0,0,0,0,0,171869.4,48800,0,0,194400,0,0,0,0,10572675,0,259600,0,0,228300,18924250.6,0,0,100000,0,0,0,0,0,0,0
2025-04-07,MKG,1421075,1421075,2645465,2645465,0,0,0,0,0,0,0,0,0,0,2645465,0,0,1284000,0,0,0,0,44218,92857,0,0,0,0,0,20296.78,0,0,1,0,0,0,0,0,1416424,0,0,0,0,0,2625168.22,0,0,4650,0,0,0,0,0,0,0
2025-04-07,LA.PIAZZA,19302920,19302920,19105420,19105420,0,0,0,0,0,0,0,0,0,0,18995420,110000,0,11414000,700000,4438000,0,280000,795400,1675520,0,0,0,0,0,205286.78,40680,0,0,126000,0,0,0,0,18898520,0,246400,0,0,32000,18859453.22,0,0,0,0,0,0,0,0,0,0
2025-04-06,MKG,0,0,1886390,1886390,0,0,0,0,0,0,0,0,0,0,1886390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16364.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870025.46,0,0,0,0,0,0,0,0,0,0
2025-04-06,LA.PIAZZA,19296945,19296945,31640725,31640725,0,0,0,0,0,0,0,0,0,0,31298425,342300,0,10244000,905000,5374000,110000,215000,786950,1661995,0,0,0,0,0,318031.81,73936,0,0,140100,0,0,0,0,18995420,0,110000,0,0,51425,31248757.19,0,0,0,0,0,0,0,0,0,0
2025-04-05,MKG,1886390,1886390,1097815,1097815,0,0,0,0,0,0,0,0,0,0,1097815,0,0,1648000,0,0,0,0,76900,161490,0,0,0,0,0,9768.08,0,0,0,0,0,0,0,0,1886390,0,0,0,0,0,1088046.92,0,0,0,0,0,0,0,0,0,0
2025-04-05,LA.PIAZZA,31881375,31881375,27951770,27951770,0,0,0,0,0,0,0,0,0,0,27783470,168300,0,18632000,255000,8191000,0,570000,1358250,2875125,0,0,0,0,0,266538.94,119720,0,0,166650,0,0,0,0,31298425,0,342300,0,0,24000,27565511.06,0,0,50000,0,0,0,0,0,0,0
2025-04-04,MKG,1097815,1097815,1725875,1725875,0,0,0,0,0,0,0,0,0,0,1725875,0,0,978000,0,0,0,0,38650,81165,0,0,0,0,0,16560.43,0,0,0,0,0,0,0,0,1097815,0,0,0,0,0,1709314.57,0,0,0,0,0,0,0,0,0,0
2025-04-04,LA.PIAZZA,28375640,28375640,24420435,24420435,0,0,0,0,0,0,0,0,0,0,24058535,361900,0,15526000,1610000,6891000,160000,679000,1131850,2377790,0,0,0,0,0,209443.26,87500,0,0,337500,0,0,0,0,27783470,0,168300,0,0,86370,24123491.74,0,0,0,0,0,0,0,0,0,0
2025-04-03,MKG,1732326,1732326,1912230,1912230,0,0,0,0,0,0,0,0,0,0,1912230,0,0,1545000,0,0,0,0,60428,126898,0,0,0,0,0,15981.69,0,0,1,0,0,0,0,0,1725875,0,0,0,0,0,1896248.31,0,0,6450,0,0,0,0,0,0,0
2025-04-03,LA.PIAZZA,25400355,25400355,26953290,26953290,0,0,0,0,0,0,0,0,0,715095,26769590,183700,0,14018000,885000,6153000,0,455000,1010600,2163660,0,0,0,0,0,274781.43,35400,0,0,224400,0,0,0,0,24058535,0,361900,0,0,40425,27358203.57,0,0,0,0,0,0,0,0,0,0
2025-04-02,MKG,1912230,1912230,2478794,2478794,0,0,0,0,0,0,10,0,0,0,2478794,0,0,1676000,0,0,0,0,76200,160020,0,0,0,0,0,21715.9,0,0,0,0,0,0,0,0,1912230,0,0,0,0,0,2457078.1,0,0,0,0,0,0,0,0,0,0
2025-04-02,LA.PIAZZA,27648595,27648595,25298280,25298280,0,0,0,0,0,0,0,0,0,0,25182780,115500,0,15600000,889500,6903000,0,673000,1150450,2432645,0,0,0,0,0,238981.86,22000,0,0,232000,0,0,382455,0,26769590,0,183700,0,0,80850,25037298.14,0,0,0,0,0,0,0,0,0,0
2025-04-01,MKG,2483445,2483445,1360590,1360590,0,0,0,0,0,0,0,0,0,0,1360590,0,0,2183000,0,0,0,0,96918,203527,0,0,0,0,0,9302.53,0,0,1,0,0,0,0,0,2478794,0,0,0,0,0,1351287.47,0,0,4650,0,0,0,0,0,0,0
2025-04-01,LA.PIAZZA,25539470,25539470,31840775,31840775,0,0,0,0,0,0,0,0,0,0,31519675,321100,0,15605000,380000,5378000,0,811000,1084450,2281020,0,0,0,0,0,283538.26,96242,0,0,104900,0,0,136290,0,25182780,0,115500,0,0,0,31460994.74,0,0,0,0,0,0,0,0,0,0
2025-03-31,MKG,1360590,1360590,2537093,2537093,0,0,0,0,0,0,0,0,0,0,2537093,0,0,1178000,0,0,0,0,58900,123690,0,0,0,0,0,19574.54,0,0,0,0,0,0,0,0,1360590,0,0,0,0,0,2517518.46,0,0,0,0,0,0,0,0,0,0
2025-03-31,LA.PIAZZA,32858285,32858285,23362735,23362735,0,0,0,0,0,0,80000,0,0,429660,22731035,631700,0,18680000,730000,7631000,275000,843000,1344500,2845125,0,0,0,0,0,204475.02,256275,0,0,316500,0,0,196350,0,31519675,0,321100,0,0,0,23331644.98,0,0,75000,0,0,0,0,0,0,0
2025-03-30,MKG,2563645,2563645,3355185,3355185,0,0,0,0,0,0,0,0,0,0,3355185,0,0,2228000,0,0,0,0,108273,227372,0,0,0,0,0,25936.51,0,0,0,0,0,0,0,0,2537095,0,0,0,0,0,3329248.49,0,0,26550,0,0,0,0,0,0,0
2025-03-30,LA.PIAZZA,23888695,23888695,27935050,27935050,0,0,0,0,0,0,0,0,0,0,27866850,68200,0,14382000,870000,4785000,110000,725000,945450,2071245,0,0,0,0,0,209887.58,34080,0,0,96300,0,0,429660,0,22731035,0,631700,0,0,0,27691082.42,0,0,0,0,0,0,0,0,0,0
2025-03-29,MKG,3355185,3355185,1652320,1652320,0,0,0,0,0,0,0,0,0,0,1652320,0,0,2917000,0,0,0,0,141350,296835,0,0,0,0,0,13437.34,0,0,0,0,0,0,0,0,3355185,0,0,0,0,0,1638882.66,0,0,0,0,0,0,0,0,0,0
2025-03-29,LA.PIAZZA,28393850,28393850,23204090,23204090,0,0,0,0,0,0,0,0,0,0,23051190,152900,0,16886000,370000,6826000,150000,434000,1197500,2530350,0,0,0,0,0,229705.52,28800,225000,0,183800,0,0,0,0,27866850,0,68200,0,50000,0,22945584.48,0,0,0,0,0,0,0,0,0,0
2025-03-28,MKG,23665905,23665905,945460,945460,0,0,0,0,0,0,0,0,0,0,945460,0,0,14241000,310000,5710000,0,312000,1006200,2086705,0,0,0,0,0,7191.95,0,0,0,219750,0,0,101640,0,23051190,0,152900,0,100000,40425,938268.05,0,0,0,0,0,0,0,0,0,0
2025-03-28,LA.PIAZZA,0,0,15023800,15023800,0,0,0,0,0,0,0,0,0,0,15023800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134512.23,27060,0,0,0,0,0,0,0,0,0,0,0,0,0,14862227.77,0,0,0,0,0,0,0,0,0,0
2025-03-27,MKG,0,0,1379174,1379174,0,0,0,0,0,0,0,0,0,0,1379174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10703.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368470.8,0,0,0,0,0,0,0,0,0,0
2025-03-27,LA.PIAZZA,15681375,15681375,16483110,16483110,0,0,0,0,0,0,20000,0,0,0,16309310,173800,0,9404000,698500,3436000,0,127000,642200,1353675,0,0,0,0,0,134633.51,70120,0,0,177200,0,0,0,0,15023800,0,0,0,0,190875,16567856.49,0,0,0,0,0,0,0,0,0,0
2025-03-26,MKG,1416835,1416835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281000,0,0,0,0,43818,92017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1412184,0,0,0,0,0,0,0,0,4650,0,0,0,0,0,0,0
2025-03-26,LA.PIAZZA,17856490,17856490,22927715,22927715,0,0,0,0,0,0,18000,0,0,0,22683515,244200,0,8681000,320000,5527000,550000,494000,723900,1542590,0,0,0,0,0,190498.9,68300,0,0,386050,0,0,99330,0,16609310,0,173800,0,0,20000,23236916.1,0,0,0,0,0,0,0,0,0,0
2025-03-25,MKG,1435575,1435575,2386807,2386807,0,0,0,0,0,0,0,0,0,0,2386807,0,0,1255000,0,0,0,0,58250,122325,0,0,0,0,0,15673.650000000001,0,0,0,0,0,0,0,0,1435575,0,0,0,0,0,2371133.3499999996,0,0,0,0,0,0,0,0,0,0
2025-03-25,LA.PIAZZA,23365725,23365725,15014650,15014650,0,0,0,0,0,0,0,0,0,0,14915650,99000,0,13852000,419000,5373000,250000,466000,961700,2044025,0,0,0,0,0,123133.68,48160,0,0,165320,0,0,0,0,22831540,0,244200,0,0,49665,14843356.32,0,0,75000,0,0,0,0,0,0,0
2025-03-24,MKG,778470,778470,2413500,2413500,0,0,0,0,0,0,0,0,0,0,2413500,0,0,674000,0,0,0,0,33700,70770,0,0,0,0,0,16990.61,0,0,0,0,0,0,0,0,778470,0,0,0,0,0,2396509.39,0,0,0,0,0,0,0,0,0,0
2025-03-24,LA.PIAZZA,15104050,15104050,28156080,28156080,0,0,0,0,0,0,0,0,0,0,27658180,497900,0,8425000,694500,3937000,0,126000,613500,1308050,0,0,0,0,0,291409.51,101227,0,0,89400,0,0,0,0,14915650,0,99000,0,0,0,27763443.49,0,0,0,0,0,0,0,0,0,0
2025-03-23,MKG,2413500,2413500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150000,0,0,0,0,85000,178500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-23,LA.PIAZZA,30044250,30044250,27112410,27112410,0,0,0,0,0,0,0,0,0,0,27112410,0,0,16432000,1014000,8412000,110000,225000,1233500,2617750,0,0,0,0,0,236711.16,15400,500000,0,290550,0,0,51975,0,27658180,0,497900,0,0,145645,26860298.84,0,0,900000,0,0,0,0,0,0,0
2025-03-22,MKG,2933706,2933706,1131944,1131944,0,0,0,0,0,0,0,0,0,0,1131944,0,0,2563000,0,0,0,0,119583,251123,0,0,0,0,0,0,7445.43,0,0,0,0,0,0,0,2926356,0,0,0,0,0,1124498.57,0,0,7350,0,0,0,0,0,0,0
2025-03-22,LA.PIAZZA,27980405,27980405,17277160,17277160,0,0,0,0,0,0,0,0,0,0,17029660,247500,0,15291000,1028500,7442000,0,608000,1162550,2448355,0,0,0,0,0,143632.01,87920,300000,0,369000,0,0,148995,0,27112410,0,0,0,0,50000,17045607.99,0,0,0,0,0,0,0,0,0,0
2025-03-21,MKG,1136144,1136144,2031015,2031015,0,0,0,0,0,0,0,0,0,0,2031015,0,0,999000,0,0,0,0,44240,92904,0,0,0,0,0,18076.62,0,0,0,0,0,0,0,0,1131944,0,0,0,0,0,2012938.38,0,0,4200,0,0,0,0,0,0,0
2025-03-21,LA.PIAZZA,17451910,17451910,16053145,16053145,0,0,0,0,0,0,0,0,0,0,16053145,0,0,10007000,240000,4827000,0,89000,725100,1563810,0,0,0,0,0,157358.3,82060,0,0,174750,0,0,0,0,17029660,0,247500,0,0,0,15813726.7,0,0,0,0,0,0,0,0,0,0
2025-03-20,MKG,2031015,2031015,731360,731360,0,0,0,0,0,0,0,0,0,0,731360,0,0,1843000,0,0,0,0,60650,127365,0,0,0,0,0,4719.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726640.71,0,0,0,0,0,0,0,0,2031015,0
2025-03-20,LA.PIAZZA,16828670,16828670,11774275,11774275,0,0,0,0,0,0,0,0,0,0,11400275,374000,0,9656000,270000,4477000,0,286000,686550,1453120,0,0,0,0,0,117408.33,96000,0,0,164300,0,0,0,0,16553145,0,0,0,0,61225,11560866.67,50000,0,0,0,0,0,0,0,0,0
2025-03-19,MKG,731360,731360,671055,671055,0,0,0,0,0,0,0,0,0,0,671055,0,0,652000,0,0,0,0,25600,53760,0,0,0,0,0,5069.56,0,0,0,0,0,0,0,0,731360,0,0,0,0,0,665985.44,0,0,0,0,0,0,0,0,0,0
2025-03-19,LA.PIAZZA,12350350,12350350,15157245,15157245,0,0,0,0,0,0,0,0,0,0,14904245,253000,0,6503000,0,4059000,110000,153000,517500,1007850,0,0,0,0,0,164871.33,70000,0,0,423600,0,0,0,0,11400275,0,374000,0,0,152475,14922373.67,0,0,0,0,0,0,0,0,0,0
2025-03-18,MKG,671055,671055,312095,312095,0,0,0,0,0,0,0,0,0,0,312095,0,0,581000,0,0,0,0,29050,61005,0,0,0,0,0,2184.66,0,0,0,0,0,0,0,0,671055,0,0,0,0,0,309910.34,0,0,0,0,0,0,0,0,0,0
2025-03-18,LA.PIAZZA,15506245,15506245,12960600,12960600,0,0,0,0,0,0,0,0,0,0,12883600,77000,0,8100000,210000,4618000,0,559000,652350,1366895,0,0,0,0,0,111986.11,33480,0,0,249000,0,0,0,0,14904245,0,253000,0,0,0,12815133.89,0,0,100000,0,0,0,0,0,0,0
2025-03-17,MKG,312095,312095,2886194,2886194,0,0,0,0,0,0,0,0,0,0,2886194,0,0,289000,0,0,0,0,7450,15645,0,0,0,0,0,23859.72,0,0,0,0,0,0,0,0,312095,0,0,0,0,0,2862334.28,0,0,0,0,0,0,0,0,0,0
2025-03-17,LA.PIAZZA,13077150,13077150,20572755,20572755,0,0,0,0,0,0,0,0,0,0,20336255,236500,0,7488000,250000,3631000,0,0,548250,1159900,0,0,0,0,0,217499.46,63260,0,0,61500,0,0,0,0,12883600,0,77000,0,0,55050,20291995.54,0,0,0,0,0,0,0,0,0,0
2025-03-16,MKG,2893394,2893394,2763725,2763725,0,0,0,0,0,0,0,0,0,0,2763725,0,0,2547000,0,0,0,0,111740,234654,0,0,0,0,0,22630.17,0,0,0,0,0,0,0,0,2886194,0,0,0,0,0,2741094.83,0,0,7200,0,0,0,0,0,0,0
2025-03-16,LA.PIAZZA,20998055,20998055,26812190,26812190,0,0,0,0,0,0,0,0,0,0,26583390,228800,0,11004000,549000,6490000,0,225000,871050,1859005,0,0,0,0,0,244178.06,86620,0,0,85200,0,0,0,0,20336255,0,236500,0,0,340100,26481391.94,0,0,0,0,0,0,0,0,0,0
2025-03-15,MKG,2763725,2763725,685262,685262,0,0,0,0,0,0,0,0,0,0,685262,0,0,2439000,0,0,0,0,104750,219975,0,0,0,0,0,5598.29,0,0,0,0,0,0,0,0,2763725,0,0,0,0,0,679663.71,0,0,0,0,0,0,0,0,0,0
2025-03-15,LA.PIAZZA,27117130,27117130,22734800,22734800,0,0,0,0,0,0,0,0,0,0,22608300,126500,0,15280000,625000,7221000,0,468000,1128500,2394630,0,0,0,0,0,263151.65,25000,0,0,154940,0,0,0,0,26583390,0,228800,0,0,0,22446648.35,0,0,150000,0,0,0,0,0,0,0
2025-03-14,MKG,687962,687962,820720,820720,0,0,0,0,0,0,0,0,0,0,820720,0,0,596000,0,0,0,0,29665,62297,0,0,0,0,0,7094.22,0,0,0,0,0,0,0,0,685262,0,0,0,0,0,813625.78,0,0,2700,0,0,0,0,0,0,0
2025-03-14,LA.PIAZZA,22891950,22891950,13649220,13649220,0,0,0,0,0,0,0,0,0,0,13493020,156200,0,11374000,580000,7295000,0,663000,960850,2019100,0,0,0,0,0,107642.77,63060,0,0,107150,0,0,0,0,22608300,0,126500,0,50000,0,13478517.23,0,0,0,0,0,0,0,0,0,0
2025-03-13,MKG,820720,820720,1010110,1010110,0,0,0,0,0,0,0,0,0,0,1010110,0,0,724000,0,0,0,0,31200,65520,0,0,0,0,0,6587.97,0,0,0,0,0,0,0,0,820720,0,0,0,0,0,1003522.03,0,0,0,0,0,0,0,0,0,0
2025-03-13,LA.PIAZZA,14136465,14136465,11264065,11264065,0,0,0,0,0,0,0,0,0,0,11062065,202000,0,7420000,190000,4311000,0,366000,590100,1259365,0,0,0,0,0,105950.62,117847,0,0,205500,0,0,0,0,13493020,0,156200,0,0,206745,11040267.38,0,0,75000,0,0,0,0,0,0,0
